recording_id,subject_id,s3_url
sub-081_ses-3_task-picture,sub-081,s3://openneuro.org/ds006914/sub-081/ses-3/ieeg/sub-081_ses-3_task-picture
sub-082_ses-1_task-picture,sub-082,s3://openneuro.org/ds006914/sub-082/ses-1/ieeg/sub-082_ses-1_task-picture
sub-082_ses-2_task-picture,sub-082,s3://openneuro.org/ds006914/sub-082/ses-2/ieeg/sub-082_ses-2_task-picture
sub-082_ses-3_task-picture,sub-082,s3://openneuro.org/ds006914/sub-082/ses-3/ieeg/sub-082_ses-3_task-picture
sub-084_ses-1_task-picture,sub-084,s3://openneuro.org/ds006914/sub-084/ses-1/ieeg/sub-084_ses-1_task-picture
sub-084_ses-2_task-picture,sub-084,s3://openneuro.org/ds006914/sub-084/ses-2/ieeg/sub-084_ses-2_task-picture
sub-084_ses-3_task-picture,sub-084,s3://openneuro.org/ds006914/sub-084/ses-3/ieeg/sub-084_ses-3_task-picture
sub-085_ses-1_task-picture,sub-085,s3://openneuro.org/ds006914/sub-085/ses-1/ieeg/sub-085_ses-1_task-picture
sub-085_ses-2_task-picture,sub-085,s3://openneuro.org/ds006914/sub-085/ses-2/ieeg/sub-085_ses-2_task-picture
sub-085_ses-3_task-picture,sub-085,s3://openneuro.org/ds006914/sub-085/ses-3/ieeg/sub-085_ses-3_task-picture
sub-086_ses-1_task-picture,sub-086,s3://openneuro.org/ds006914/sub-086/ses-1/ieeg/sub-086_ses-1_task-picture
sub-086_ses-2_task-picture,sub-086,s3://openneuro.org/ds006914/sub-086/ses-2/ieeg/sub-086_ses-2_task-picture
sub-086_ses-3_task-picture,sub-086,s3://openneuro.org/ds006914/sub-086/ses-3/ieeg/sub-086_ses-3_task-picture
sub-087_ses-1_task-picture,sub-087,s3://openneuro.org/ds006914/sub-087/ses-1/ieeg/sub-087_ses-1_task-picture
sub-087_ses-2_task-picture,sub-087,s3://openneuro.org/ds006914/sub-087/ses-2/ieeg/sub-087_ses-2_task-picture
sub-087_ses-3_task-picture,sub-087,s3://openneuro.org/ds006914/sub-087/ses-3/ieeg/sub-087_ses-3_task-picture
sub-087_ses-4_task-picture,sub-087,s3://openneuro.org/ds006914/sub-087/ses-4/ieeg/sub-087_ses-4_task-picture
sub-088_ses-1_task-picture,sub-088,s3://openneuro.org/ds006914/sub-088/ses-1/ieeg/sub-088_ses-1_task-picture
sub-088_ses-2_task-picture,sub-088,s3://openneuro.org/ds006914/sub-088/ses-2/ieeg/sub-088_ses-2_task-picture
sub-088_ses-3_task-picture,sub-088,s3://openneuro.org/ds006914/sub-088/ses-3/ieeg/sub-088_ses-3_task-picture
sub-089_ses-1_task-picture,sub-089,s3://openneuro.org/ds006914/sub-089/ses-1/ieeg/sub-089_ses-1_task-picture
sub-089_ses-2_task-picture,sub-089,s3://openneuro.org/ds006914/sub-089/ses-2/ieeg/sub-089_ses-2_task-picture
sub-089_ses-3_task-picture,sub-089,s3://openneuro.org/ds006914/sub-089/ses-3/ieeg/sub-089_ses-3_task-picture
sub-090_ses-1_task-picture,sub-090,s3://openneuro.org/ds006914/sub-090/ses-1/ieeg/sub-090_ses-1_task-picture
sub-090_ses-2_task-picture,sub-090,s3://openneuro.org/ds006914/sub-090/ses-2/ieeg/sub-090_ses-2_task-picture
sub-090_ses-3_task-picture,sub-090,s3://openneuro.org/ds006914/sub-090/ses-3/ieeg/sub-090_ses-3_task-picture
sub-091_ses-1_task-picture,sub-091,s3://openneuro.org/ds006914/sub-091/ses-1/ieeg/sub-091_ses-1_task-picture
sub-091_ses-2_task-picture,sub-091,s3://openneuro.org/ds006914/sub-091/ses-2/ieeg/sub-091_ses-2_task-picture
sub-091_ses-3_task-picture,sub-091,s3://openneuro.org/ds006914/sub-091/ses-3/ieeg/sub-091_ses-3_task-picture
sub-091_ses-4_task-picture,sub-091,s3://openneuro.org/ds006914/sub-091/ses-4/ieeg/sub-091_ses-4_task-picture
sub-091_ses-5_task-picture,sub-091,s3://openneuro.org/ds006914/sub-091/ses-5/ieeg/sub-091_ses-5_task-picture
sub-092_ses-1_task-picture,sub-092,s3://openneuro.org/ds006914/sub-092/ses-1/ieeg/sub-092_ses-1_task-picture
sub-092_ses-2_task-picture,sub-092,s3://openneuro.org/ds006914/sub-092/ses-2/ieeg/sub-092_ses-2_task-picture
sub-092_ses-3_task-picture,sub-092,s3://openneuro.org/ds006914/sub-092/ses-3/ieeg/sub-092_ses-3_task-picture
sub-093_ses-1_task-picture,sub-093,s3://openneuro.org/ds006914/sub-093/ses-1/ieeg/sub-093_ses-1_task-picture
sub-093_ses-2_task-picture,sub-093,s3://openneuro.org/ds006914/sub-093/ses-2/ieeg/sub-093_ses-2_task-picture
sub-093_ses-3_task-picture,sub-093,s3://openneuro.org/ds006914/sub-093/ses-3/ieeg/sub-093_ses-3_task-picture
sub-094_ses-1_task-picture,sub-094,s3://openneuro.org/ds006914/sub-094/ses-1/ieeg/sub-094_ses-1_task-picture
sub-094_ses-2_task-picture,sub-094,s3://openneuro.org/ds006914/sub-094/ses-2/ieeg/sub-094_ses-2_task-picture
sub-094_ses-3_task-picture,sub-094,s3://openneuro.org/ds006914/sub-094/ses-3/ieeg/sub-094_ses-3_task-picture
sub-096_ses-1_task-picture,sub-096,s3://openneuro.org/ds006914/sub-096/ses-1/ieeg/sub-096_ses-1_task-picture
sub-096_ses-2_task-picture,sub-096,s3://openneuro.org/ds006914/sub-096/ses-2/ieeg/sub-096_ses-2_task-picture
sub-096_ses-3_task-picture,sub-096,s3://openneuro.org/ds006914/sub-096/ses-3/ieeg/sub-096_ses-3_task-picture
sub-098_ses-1_task-picture,sub-098,s3://openneuro.org/ds006914/sub-098/ses-1/ieeg/sub-098_ses-1_task-picture
sub-098_ses-2_task-picture,sub-098,s3://openneuro.org/ds006914/sub-098/ses-2/ieeg/sub-098_ses-2_task-picture
sub-098_ses-3_task-picture,sub-098,s3://openneuro.org/ds006914/sub-098/ses-3/ieeg/sub-098_ses-3_task-picture
sub-099_ses-1_task-picture,sub-099,s3://openneuro.org/ds006914/sub-099/ses-1/ieeg/sub-099_ses-1_task-picture
sub-099_ses-2_task-picture,sub-099,s3://openneuro.org/ds006914/sub-099/ses-2/ieeg/sub-099_ses-2_task-picture
sub-099_ses-3_task-picture,sub-099,s3://openneuro.org/ds006914/sub-099/ses-3/ieeg/sub-099_ses-3_task-picture
sub-099_ses-4_task-picture,sub-099,s3://openneuro.org/ds006914/sub-099/ses-4/ieeg/sub-099_ses-4_task-picture
sub-100_ses-1_task-picture,sub-100,s3://openneuro.org/ds006914/sub-100/ses-1/ieeg/sub-100_ses-1_task-picture
sub-100_ses-2_task-picture,sub-100,s3://openneuro.org/ds006914/sub-100/ses-2/ieeg/sub-100_ses-2_task-picture
sub-100_ses-3_task-picture,sub-100,s3://openneuro.org/ds006914/sub-100/ses-3/ieeg/sub-100_ses-3_task-picture
sub-101_ses-1_task-picture,sub-101,s3://openneuro.org/ds006914/sub-101/ses-1/ieeg/sub-101_ses-1_task-picture
sub-101_ses-2_task-picture,sub-101,s3://openneuro.org/ds006914/sub-101/ses-2/ieeg/sub-101_ses-2_task-picture
sub-101_ses-3_task-picture,sub-101,s3://openneuro.org/ds006914/sub-101/ses-3/ieeg/sub-101_ses-3_task-picture
sub-101_ses-4_task-picture,sub-101,s3://openneuro.org/ds006914/sub-101/ses-4/ieeg/sub-101_ses-4_task-picture
sub-102_ses-1_task-picture,sub-102,s3://openneuro.org/ds006914/sub-102/ses-1/ieeg/sub-102_ses-1_task-picture
sub-102_ses-2_task-picture,sub-102,s3://openneuro.org/ds006914/sub-102/ses-2/ieeg/sub-102_ses-2_task-picture
sub-102_ses-3_task-picture,sub-102,s3://openneuro.org/ds006914/sub-102/ses-3/ieeg/sub-102_ses-3_task-picture
sub-103_ses-1_task-picture,sub-103,s3://openneuro.org/ds006914/sub-103/ses-1/ieeg/sub-103_ses-1_task-picture
sub-103_ses-2_task-picture,sub-103,s3://openneuro.org/ds006914/sub-103/ses-2/ieeg/sub-103_ses-2_task-picture
sub-103_ses-3_task-picture,sub-103,s3://openneuro.org/ds006914/sub-103/ses-3/ieeg/sub-103_ses-3_task-picture
sub-104_ses-1_task-picture,sub-104,s3://openneuro.org/ds006914/sub-104/ses-1/ieeg/sub-104_ses-1_task-picture
sub-104_ses-2_task-picture,sub-104,s3://openneuro.org/ds006914/sub-104/ses-2/ieeg/sub-104_ses-2_task-picture
sub-104_ses-3_task-picture,sub-104,s3://openneuro.org/ds006914/sub-104/ses-3/ieeg/sub-104_ses-3_task-picture
sub-105_ses-1_task-picture,sub-105,s3://openneuro.org/ds006914/sub-105/ses-1/ieeg/sub-105_ses-1_task-picture
sub-105_ses-2_task-picture,sub-105,s3://openneuro.org/ds006914/sub-105/ses-2/ieeg/sub-105_ses-2_task-picture
sub-105_ses-3_task-picture,sub-105,s3://openneuro.org/ds006914/sub-105/ses-3/ieeg/sub-105_ses-3_task-picture
sub-106_ses-1_task-picture,sub-106,s3://openneuro.org/ds006914/sub-106/ses-1/ieeg/sub-106_ses-1_task-picture
sub-106_ses-2_task-picture,sub-106,s3://openneuro.org/ds006914/sub-106/ses-2/ieeg/sub-106_ses-2_task-picture
sub-106_ses-3_task-picture,sub-106,s3://openneuro.org/ds006914/sub-106/ses-3/ieeg/sub-106_ses-3_task-picture
sub-107_ses-1_task-picture,sub-107,s3://openneuro.org/ds006914/sub-107/ses-1/ieeg/sub-107_ses-1_task-picture
sub-107_ses-2_task-picture,sub-107,s3://openneuro.org/ds006914/sub-107/ses-2/ieeg/sub-107_ses-2_task-picture
sub-107_ses-3_task-picture,sub-107,s3://openneuro.org/ds006914/sub-107/ses-3/ieeg/sub-107_ses-3_task-picture
sub-108_ses-1_task-picture,sub-108,s3://openneuro.org/ds006914/sub-108/ses-1/ieeg/sub-108_ses-1_task-picture
sub-108_ses-2_task-picture,sub-108,s3://openneuro.org/ds006914/sub-108/ses-2/ieeg/sub-108_ses-2_task-picture
sub-108_ses-3_task-picture,sub-108,s3://openneuro.org/ds006914/sub-108/ses-3/ieeg/sub-108_ses-3_task-picture
sub-109_ses-1_task-picture,sub-109,s3://openneuro.org/ds006914/sub-109/ses-1/ieeg/sub-109_ses-1_task-picture
sub-109_ses-2_task-picture,sub-109,s3://openneuro.org/ds006914/sub-109/ses-2/ieeg/sub-109_ses-2_task-picture
sub-109_ses-3_task-picture,sub-109,s3://openneuro.org/ds006914/sub-109/ses-3/ieeg/sub-109_ses-3_task-picture
sub-110_ses-1_task-picture,sub-110,s3://openneuro.org/ds006914/sub-110/ses-1/ieeg/sub-110_ses-1_task-picture
sub-110_ses-2_task-picture,sub-110,s3://openneuro.org/ds006914/sub-110/ses-2/ieeg/sub-110_ses-2_task-picture
sub-110_ses-3_task-picture,sub-110,s3://openneuro.org/ds006914/sub-110/ses-3/ieeg/sub-110_ses-3_task-picture
sub-111_ses-1_task-picture,sub-111,s3://openneuro.org/ds006914/sub-111/ses-1/ieeg/sub-111_ses-1_task-picture
sub-111_ses-2_task-picture,sub-111,s3://openneuro.org/ds006914/sub-111/ses-2/ieeg/sub-111_ses-2_task-picture
sub-111_ses-3_task-picture,sub-111,s3://openneuro.org/ds006914/sub-111/ses-3/ieeg/sub-111_ses-3_task-picture
sub-112_ses-1_task-picture,sub-112,s3://openneuro.org/ds006914/sub-112/ses-1/ieeg/sub-112_ses-1_task-picture
sub-112_ses-2_task-picture,sub-112,s3://openneuro.org/ds006914/sub-112/ses-2/ieeg/sub-112_ses-2_task-picture
sub-112_ses-3_task-picture,sub-112,s3://openneuro.org/ds006914/sub-112/ses-3/ieeg/sub-112_ses-3_task-picture
sub-112_ses-4_task-picture,sub-112,s3://openneuro.org/ds006914/sub-112/ses-4/ieeg/sub-112_ses-4_task-picture
sub-113_ses-1_task-picture,sub-113,s3://openneuro.org/ds006914/sub-113/ses-1/ieeg/sub-113_ses-1_task-picture
sub-113_ses-2_task-picture,sub-113,s3://openneuro.org/ds006914/sub-113/ses-2/ieeg/sub-113_ses-2_task-picture
sub-113_ses-3_task-picture,sub-113,s3://openneuro.org/ds006914/sub-113/ses-3/ieeg/sub-113_ses-3_task-picture
sub-114_ses-1_task-picture,sub-114,s3://openneuro.org/ds006914/sub-114/ses-1/ieeg/sub-114_ses-1_task-picture
sub-114_ses-2_task-picture,sub-114,s3://openneuro.org/ds006914/sub-114/ses-2/ieeg/sub-114_ses-2_task-picture
sub-114_ses-3_task-picture,sub-114,s3://openneuro.org/ds006914/sub-114/ses-3/ieeg/sub-114_ses-3_task-picture
sub-114_ses-4_task-picture,sub-114,s3://openneuro.org/ds006914/sub-114/ses-4/ieeg/sub-114_ses-4_task-picture
sub-115_ses-1_task-picture,sub-115,s3://openneuro.org/ds006914/sub-115/ses-1/ieeg/sub-115_ses-1_task-picture
sub-115_ses-2_task-picture,sub-115,s3://openneuro.org/ds006914/sub-115/ses-2/ieeg/sub-115_ses-2_task-picture
sub-115_ses-3_task-picture,sub-115,s3://openneuro.org/ds006914/sub-115/ses-3/ieeg/sub-115_ses-3_task-picture
sub-116_ses-1_task-picture,sub-116,s3://openneuro.org/ds006914/sub-116/ses-1/ieeg/sub-116_ses-1_task-picture
sub-116_ses-2_task-picture,sub-116,s3://openneuro.org/ds006914/sub-116/ses-2/ieeg/sub-116_ses-2_task-picture
sub-116_ses-3_task-picture,sub-116,s3://openneuro.org/ds006914/sub-116/ses-3/ieeg/sub-116_ses-3_task-picture
sub-116_ses-4_task-picture,sub-116,s3://openneuro.org/ds006914/sub-116/ses-4/ieeg/sub-116_ses-4_task-picture
sub-117_ses-1_task-picture,sub-117,s3://openneuro.org/ds006914/sub-117/ses-1/ieeg/sub-117_ses-1_task-picture
sub-117_ses-2_task-picture,sub-117,s3://openneuro.org/ds006914/sub-117/ses-2/ieeg/sub-117_ses-2_task-picture
sub-117_ses-3_task-picture,sub-117,s3://openneuro.org/ds006914/sub-117/ses-3/ieeg/sub-117_ses-3_task-picture
sub-118_ses-1_task-picture,sub-118,s3://openneuro.org/ds006914/sub-118/ses-1/ieeg/sub-118_ses-1_task-picture
sub-118_ses-2_task-picture,sub-118,s3://openneuro.org/ds006914/sub-118/ses-2/ieeg/sub-118_ses-2_task-picture
sub-118_ses-3_task-picture,sub-118,s3://openneuro.org/ds006914/sub-118/ses-3/ieeg/sub-118_ses-3_task-picture
sub-119_ses-1_task-picture,sub-119,s3://openneuro.org/ds006914/sub-119/ses-1/ieeg/sub-119_ses-1_task-picture
sub-119_ses-2_task-picture,sub-119,s3://openneuro.org/ds006914/sub-119/ses-2/ieeg/sub-119_ses-2_task-picture
sub-119_ses-3_task-picture,sub-119,s3://openneuro.org/ds006914/sub-119/ses-3/ieeg/sub-119_ses-3_task-picture
sub-120_ses-1_task-picture,sub-120,s3://openneuro.org/ds006914/sub-120/ses-1/ieeg/sub-120_ses-1_task-picture
sub-120_ses-2_task-picture,sub-120,s3://openneuro.org/ds006914/sub-120/ses-2/ieeg/sub-120_ses-2_task-picture
sub-120_ses-3_task-picture,sub-120,s3://openneuro.org/ds006914/sub-120/ses-3/ieeg/sub-120_ses-3_task-picture
sub-120_ses-4_task-picture,sub-120,s3://openneuro.org/ds006914/sub-120/ses-4/ieeg/sub-120_ses-4_task-picture
sub-121_ses-1_task-picture,sub-121,s3://openneuro.org/ds006914/sub-121/ses-1/ieeg/sub-121_ses-1_task-picture
sub-121_ses-2_task-picture,sub-121,s3://openneuro.org/ds006914/sub-121/ses-2/ieeg/sub-121_ses-2_task-picture
sub-121_ses-3_task-picture,sub-121,s3://openneuro.org/ds006914/sub-121/ses-3/ieeg/sub-121_ses-3_task-picture
sub-122_ses-1_task-picture,sub-122,s3://openneuro.org/ds006914/sub-122/ses-1/ieeg/sub-122_ses-1_task-picture
sub-122_ses-2_task-picture,sub-122,s3://openneuro.org/ds006914/sub-122/ses-2/ieeg/sub-122_ses-2_task-picture
sub-122_ses-3_task-picture,sub-122,s3://openneuro.org/ds006914/sub-122/ses-3/ieeg/sub-122_ses-3_task-picture
sub-122_ses-4_task-picture,sub-122,s3://openneuro.org/ds006914/sub-122/ses-4/ieeg/sub-122_ses-4_task-picture
sub-123_ses-1_task-picture,sub-123,s3://openneuro.org/ds006914/sub-123/ses-1/ieeg/sub-123_ses-1_task-picture
sub-123_ses-2_task-picture,sub-123,s3://openneuro.org/ds006914/sub-123/ses-2/ieeg/sub-123_ses-2_task-picture
sub-123_ses-3_task-picture,sub-123,s3://openneuro.org/ds006914/sub-123/ses-3/ieeg/sub-123_ses-3_task-picture
sub-124_ses-1_task-picture,sub-124,s3://openneuro.org/ds006914/sub-124/ses-1/ieeg/sub-124_ses-1_task-picture
sub-124_ses-2_task-picture,sub-124,s3://openneuro.org/ds006914/sub-124/ses-2/ieeg/sub-124_ses-2_task-picture
sub-125_ses-1_task-picture,sub-125,s3://openneuro.org/ds006914/sub-125/ses-1/ieeg/sub-125_ses-1_task-picture
sub-125_ses-2_task-picture,sub-125,s3://openneuro.org/ds006914/sub-125/ses-2/ieeg/sub-125_ses-2_task-picture
sub-125_ses-3_task-picture,sub-125,s3://openneuro.org/ds006914/sub-125/ses-3/ieeg/sub-125_ses-3_task-picture
sub-126_ses-1_task-picture,sub-126,s3://openneuro.org/ds006914/sub-126/ses-1/ieeg/sub-126_ses-1_task-picture
sub-126_ses-2_task-picture,sub-126,s3://openneuro.org/ds006914/sub-126/ses-2/ieeg/sub-126_ses-2_task-picture
sub-126_ses-3_task-picture,sub-126,s3://openneuro.org/ds006914/sub-126/ses-3/ieeg/sub-126_ses-3_task-picture
sub-127_ses-1_task-picture,sub-127,s3://openneuro.org/ds006914/sub-127/ses-1/ieeg/sub-127_ses-1_task-picture
sub-127_ses-2_task-picture,sub-127,s3://openneuro.org/ds006914/sub-127/ses-2/ieeg/sub-127_ses-2_task-picture
sub-127_ses-3_task-picture,sub-127,s3://openneuro.org/ds006914/sub-127/ses-3/ieeg/sub-127_ses-3_task-picture
