recording_id,subject_id,s3_url
sub-NDARET332CTB_task-ThePresent,sub-NDARET332CTB,s3://openneuro.org/ds005505/sub-NDARET332CTB/eeg/sub-NDARET332CTB_task-ThePresent
sub-NDARET550NXC_task-DespicableMe,sub-NDARET550NXC,s3://openneuro.org/ds005505/sub-NDARET550NXC/eeg/sub-NDARET550NXC_task-DespicableMe
sub-NDARET550NXC_task-DiaryOfAWimpyKid,sub-NDARET550NXC,s3://openneuro.org/ds005505/sub-NDARET550NXC/eeg/sub-NDARET550NXC_task-DiaryOfAWimpyKid
sub-NDARET550NXC_task-FunwithFractals,sub-NDARET550NXC,s3://openneuro.org/ds005505/sub-NDARET550NXC/eeg/sub-NDARET550NXC_task-FunwithFractals
sub-NDARET550NXC_task-RestingState,sub-NDARET550NXC,s3://openneuro.org/ds005505/sub-NDARET550NXC/eeg/sub-NDARET550NXC_task-RestingState
sub-NDARET550NXC_task-ThePresent,sub-NDARET550NXC,s3://openneuro.org/ds005505/sub-NDARET550NXC/eeg/sub-NDARET550NXC_task-ThePresent
sub-NDARET550NXC_task-contrastChangeDetection_run-1,sub-NDARET550NXC,s3://openneuro.org/ds005505/sub-NDARET550NXC/eeg/sub-NDARET550NXC_task-contrastChangeDetection_run-1
sub-NDARET550NXC_task-contrastChangeDetection_run-2,sub-NDARET550NXC,s3://openneuro.org/ds005505/sub-NDARET550NXC/eeg/sub-NDARET550NXC_task-contrastChangeDetection_run-2
sub-NDARET550NXC_task-contrastChangeDetection_run-3,sub-NDARET550NXC,s3://openneuro.org/ds005505/sub-NDARET550NXC/eeg/sub-NDARET550NXC_task-contrastChangeDetection_run-3
sub-NDARET550NXC_task-seqLearning8target,sub-NDARET550NXC,s3://openneuro.org/ds005505/sub-NDARET550NXC/eeg/sub-NDARET550NXC_task-seqLearning8target
sub-NDARET550NXC_task-surroundSupp_run-1,sub-NDARET550NXC,s3://openneuro.org/ds005505/sub-NDARET550NXC/eeg/sub-NDARET550NXC_task-surroundSupp_run-1
sub-NDARET550NXC_task-surroundSupp_run-2,sub-NDARET550NXC,s3://openneuro.org/ds005505/sub-NDARET550NXC/eeg/sub-NDARET550NXC_task-surroundSupp_run-2
sub-NDARET632ELD_task-DespicableMe,sub-NDARET632ELD,s3://openneuro.org/ds005505/sub-NDARET632ELD/eeg/sub-NDARET632ELD_task-DespicableMe
sub-NDARET632ELD_task-DiaryOfAWimpyKid,sub-NDARET632ELD,s3://openneuro.org/ds005505/sub-NDARET632ELD/eeg/sub-NDARET632ELD_task-DiaryOfAWimpyKid
sub-NDARET632ELD_task-FunwithFractals,sub-NDARET632ELD,s3://openneuro.org/ds005505/sub-NDARET632ELD/eeg/sub-NDARET632ELD_task-FunwithFractals
sub-NDARET632ELD_task-RestingState,sub-NDARET632ELD,s3://openneuro.org/ds005505/sub-NDARET632ELD/eeg/sub-NDARET632ELD_task-RestingState
sub-NDARET632ELD_task-ThePresent,sub-NDARET632ELD,s3://openneuro.org/ds005505/sub-NDARET632ELD/eeg/sub-NDARET632ELD_task-ThePresent
sub-NDARET632ELD_task-contrastChangeDetection_run-1,sub-NDARET632ELD,s3://openneuro.org/ds005505/sub-NDARET632ELD/eeg/sub-NDARET632ELD_task-contrastChangeDetection_run-1
sub-NDARET632ELD_task-contrastChangeDetection_run-2,sub-NDARET632ELD,s3://openneuro.org/ds005505/sub-NDARET632ELD/eeg/sub-NDARET632ELD_task-contrastChangeDetection_run-2
sub-NDARET632ELD_task-contrastChangeDetection_run-3,sub-NDARET632ELD,s3://openneuro.org/ds005505/sub-NDARET632ELD/eeg/sub-NDARET632ELD_task-contrastChangeDetection_run-3
sub-NDARET632ELD_task-seqLearning6target,sub-NDARET632ELD,s3://openneuro.org/ds005505/sub-NDARET632ELD/eeg/sub-NDARET632ELD_task-seqLearning6target
sub-NDARET632ELD_task-surroundSupp_run-1,sub-NDARET632ELD,s3://openneuro.org/ds005505/sub-NDARET632ELD/eeg/sub-NDARET632ELD_task-surroundSupp_run-1
sub-NDARET632ELD_task-surroundSupp_run-2,sub-NDARET632ELD,s3://openneuro.org/ds005505/sub-NDARET632ELD/eeg/sub-NDARET632ELD_task-surroundSupp_run-2
sub-NDARFD316UD2_task-DespicableMe,sub-NDARFD316UD2,s3://openneuro.org/ds005505/sub-NDARFD316UD2/eeg/sub-NDARFD316UD2_task-DespicableMe
sub-NDARFD316UD2_task-DiaryOfAWimpyKid,sub-NDARFD316UD2,s3://openneuro.org/ds005505/sub-NDARFD316UD2/eeg/sub-NDARFD316UD2_task-DiaryOfAWimpyKid
sub-NDARFD316UD2_task-FunwithFractals,sub-NDARFD316UD2,s3://openneuro.org/ds005505/sub-NDARFD316UD2/eeg/sub-NDARFD316UD2_task-FunwithFractals
sub-NDARFD316UD2_task-RestingState,sub-NDARFD316UD2,s3://openneuro.org/ds005505/sub-NDARFD316UD2/eeg/sub-NDARFD316UD2_task-RestingState
sub-NDARFD316UD2_task-ThePresent,sub-NDARFD316UD2,s3://openneuro.org/ds005505/sub-NDARFD316UD2/eeg/sub-NDARFD316UD2_task-ThePresent
sub-NDARFD316UD2_task-contrastChangeDetection_run-1,sub-NDARFD316UD2,s3://openneuro.org/ds005505/sub-NDARFD316UD2/eeg/sub-NDARFD316UD2_task-contrastChangeDetection_run-1
sub-NDARFD316UD2_task-contrastChangeDetection_run-2,sub-NDARFD316UD2,s3://openneuro.org/ds005505/sub-NDARFD316UD2/eeg/sub-NDARFD316UD2_task-contrastChangeDetection_run-2
sub-NDARFD316UD2_task-contrastChangeDetection_run-3,sub-NDARFD316UD2,s3://openneuro.org/ds005505/sub-NDARFD316UD2/eeg/sub-NDARFD316UD2_task-contrastChangeDetection_run-3
sub-NDARFD316UD2_task-seqLearning8target,sub-NDARFD316UD2,s3://openneuro.org/ds005505/sub-NDARFD316UD2/eeg/sub-NDARFD316UD2_task-seqLearning8target
sub-NDARFD316UD2_task-surroundSupp_run-1,sub-NDARFD316UD2,s3://openneuro.org/ds005505/sub-NDARFD316UD2/eeg/sub-NDARFD316UD2_task-surroundSupp_run-1
sub-NDARFD316UD2_task-surroundSupp_run-2,sub-NDARFD316UD2,s3://openneuro.org/ds005505/sub-NDARFD316UD2/eeg/sub-NDARFD316UD2_task-surroundSupp_run-2
sub-NDARFK610GY5_task-DespicableMe,sub-NDARFK610GY5,s3://openneuro.org/ds005505/sub-NDARFK610GY5/eeg/sub-NDARFK610GY5_task-DespicableMe
sub-NDARFK610GY5_task-DiaryOfAWimpyKid,sub-NDARFK610GY5,s3://openneuro.org/ds005505/sub-NDARFK610GY5/eeg/sub-NDARFK610GY5_task-DiaryOfAWimpyKid
sub-NDARFK610GY5_task-FunwithFractals,sub-NDARFK610GY5,s3://openneuro.org/ds005505/sub-NDARFK610GY5/eeg/sub-NDARFK610GY5_task-FunwithFractals
sub-NDARFK610GY5_task-RestingState,sub-NDARFK610GY5,s3://openneuro.org/ds005505/sub-NDARFK610GY5/eeg/sub-NDARFK610GY5_task-RestingState
sub-NDARFK610GY5_task-ThePresent,sub-NDARFK610GY5,s3://openneuro.org/ds005505/sub-NDARFK610GY5/eeg/sub-NDARFK610GY5_task-ThePresent
sub-NDARFK610GY5_task-contrastChangeDetection_run-1,sub-NDARFK610GY5,s3://openneuro.org/ds005505/sub-NDARFK610GY5/eeg/sub-NDARFK610GY5_task-contrastChangeDetection_run-1
sub-NDARFK610GY5_task-contrastChangeDetection_run-2,sub-NDARFK610GY5,s3://openneuro.org/ds005505/sub-NDARFK610GY5/eeg/sub-NDARFK610GY5_task-contrastChangeDetection_run-2
sub-NDARFK610GY5_task-contrastChangeDetection_run-3,sub-NDARFK610GY5,s3://openneuro.org/ds005505/sub-NDARFK610GY5/eeg/sub-NDARFK610GY5_task-contrastChangeDetection_run-3
sub-NDARFK610GY5_task-seqLearning8target,sub-NDARFK610GY5,s3://openneuro.org/ds005505/sub-NDARFK610GY5/eeg/sub-NDARFK610GY5_task-seqLearning8target
sub-NDARFK610GY5_task-surroundSupp_run-1,sub-NDARFK610GY5,s3://openneuro.org/ds005505/sub-NDARFK610GY5/eeg/sub-NDARFK610GY5_task-surroundSupp_run-1
sub-NDARFK610GY5_task-surroundSupp_run-2,sub-NDARFK610GY5,s3://openneuro.org/ds005505/sub-NDARFK610GY5/eeg/sub-NDARFK610GY5_task-surroundSupp_run-2
sub-NDARFK610GY5_task-symbolSearch,sub-NDARFK610GY5,s3://openneuro.org/ds005505/sub-NDARFK610GY5/eeg/sub-NDARFK610GY5_task-symbolSearch
sub-NDARFT581ZW5_task-DespicableMe,sub-NDARFT581ZW5,s3://openneuro.org/ds005505/sub-NDARFT581ZW5/eeg/sub-NDARFT581ZW5_task-DespicableMe
sub-NDARFT581ZW5_task-DiaryOfAWimpyKid,sub-NDARFT581ZW5,s3://openneuro.org/ds005505/sub-NDARFT581ZW5/eeg/sub-NDARFT581ZW5_task-DiaryOfAWimpyKid
sub-NDARFT581ZW5_task-FunwithFractals,sub-NDARFT581ZW5,s3://openneuro.org/ds005505/sub-NDARFT581ZW5/eeg/sub-NDARFT581ZW5_task-FunwithFractals
sub-NDARFT581ZW5_task-RestingState,sub-NDARFT581ZW5,s3://openneuro.org/ds005505/sub-NDARFT581ZW5/eeg/sub-NDARFT581ZW5_task-RestingState
sub-NDARFT581ZW5_task-ThePresent,sub-NDARFT581ZW5,s3://openneuro.org/ds005505/sub-NDARFT581ZW5/eeg/sub-NDARFT581ZW5_task-ThePresent
sub-NDARFT581ZW5_task-contrastChangeDetection_run-1,sub-NDARFT581ZW5,s3://openneuro.org/ds005505/sub-NDARFT581ZW5/eeg/sub-NDARFT581ZW5_task-contrastChangeDetection_run-1
sub-NDARFT581ZW5_task-contrastChangeDetection_run-2,sub-NDARFT581ZW5,s3://openneuro.org/ds005505/sub-NDARFT581ZW5/eeg/sub-NDARFT581ZW5_task-contrastChangeDetection_run-2
sub-NDARFT581ZW5_task-contrastChangeDetection_run-3,sub-NDARFT581ZW5,s3://openneuro.org/ds005505/sub-NDARFT581ZW5/eeg/sub-NDARFT581ZW5_task-contrastChangeDetection_run-3
sub-NDARFT581ZW5_task-seqLearning6target,sub-NDARFT581ZW5,s3://openneuro.org/ds005505/sub-NDARFT581ZW5/eeg/sub-NDARFT581ZW5_task-seqLearning6target
sub-NDARFT581ZW5_task-surroundSupp_run-1,sub-NDARFT581ZW5,s3://openneuro.org/ds005505/sub-NDARFT581ZW5/eeg/sub-NDARFT581ZW5_task-surroundSupp_run-1
sub-NDARFT581ZW5_task-surroundSupp_run-2,sub-NDARFT581ZW5,s3://openneuro.org/ds005505/sub-NDARFT581ZW5/eeg/sub-NDARFT581ZW5_task-surroundSupp_run-2
sub-NDARFT581ZW5_task-symbolSearch,sub-NDARFT581ZW5,s3://openneuro.org/ds005505/sub-NDARFT581ZW5/eeg/sub-NDARFT581ZW5_task-symbolSearch
sub-NDARFW972KFQ_task-DespicableMe,sub-NDARFW972KFQ,s3://openneuro.org/ds005505/sub-NDARFW972KFQ/eeg/sub-NDARFW972KFQ_task-DespicableMe
sub-NDARFW972KFQ_task-DiaryOfAWimpyKid,sub-NDARFW972KFQ,s3://openneuro.org/ds005505/sub-NDARFW972KFQ/eeg/sub-NDARFW972KFQ_task-DiaryOfAWimpyKid
sub-NDARFW972KFQ_task-FunwithFractals,sub-NDARFW972KFQ,s3://openneuro.org/ds005505/sub-NDARFW972KFQ/eeg/sub-NDARFW972KFQ_task-FunwithFractals
sub-NDARFW972KFQ_task-RestingState,sub-NDARFW972KFQ,s3://openneuro.org/ds005505/sub-NDARFW972KFQ/eeg/sub-NDARFW972KFQ_task-RestingState
sub-NDARFW972KFQ_task-ThePresent,sub-NDARFW972KFQ,s3://openneuro.org/ds005505/sub-NDARFW972KFQ/eeg/sub-NDARFW972KFQ_task-ThePresent
sub-NDARFW972KFQ_task-contrastChangeDetection_run-1,sub-NDARFW972KFQ,s3://openneuro.org/ds005505/sub-NDARFW972KFQ/eeg/sub-NDARFW972KFQ_task-contrastChangeDetection_run-1
sub-NDARFW972KFQ_task-contrastChangeDetection_run-2,sub-NDARFW972KFQ,s3://openneuro.org/ds005505/sub-NDARFW972KFQ/eeg/sub-NDARFW972KFQ_task-contrastChangeDetection_run-2
sub-NDARFW972KFQ_task-contrastChangeDetection_run-3,sub-NDARFW972KFQ,s3://openneuro.org/ds005505/sub-NDARFW972KFQ/eeg/sub-NDARFW972KFQ_task-contrastChangeDetection_run-3
sub-NDARFW972KFQ_task-seqLearning8target,sub-NDARFW972KFQ,s3://openneuro.org/ds005505/sub-NDARFW972KFQ/eeg/sub-NDARFW972KFQ_task-seqLearning8target
sub-NDARFW972KFQ_task-surroundSupp_run-1,sub-NDARFW972KFQ,s3://openneuro.org/ds005505/sub-NDARFW972KFQ/eeg/sub-NDARFW972KFQ_task-surroundSupp_run-1
sub-NDARFW972KFQ_task-surroundSupp_run-2,sub-NDARFW972KFQ,s3://openneuro.org/ds005505/sub-NDARFW972KFQ/eeg/sub-NDARFW972KFQ_task-surroundSupp_run-2
sub-NDARFW972KFQ_task-symbolSearch,sub-NDARFW972KFQ,s3://openneuro.org/ds005505/sub-NDARFW972KFQ/eeg/sub-NDARFW972KFQ_task-symbolSearch
sub-NDARGB040MGR_task-DespicableMe,sub-NDARGB040MGR,s3://openneuro.org/ds005505/sub-NDARGB040MGR/eeg/sub-NDARGB040MGR_task-DespicableMe
sub-NDARGB040MGR_task-DiaryOfAWimpyKid,sub-NDARGB040MGR,s3://openneuro.org/ds005505/sub-NDARGB040MGR/eeg/sub-NDARGB040MGR_task-DiaryOfAWimpyKid
sub-NDARGB040MGR_task-FunwithFractals,sub-NDARGB040MGR,s3://openneuro.org/ds005505/sub-NDARGB040MGR/eeg/sub-NDARGB040MGR_task-FunwithFractals
sub-NDARGB040MGR_task-RestingState,sub-NDARGB040MGR,s3://openneuro.org/ds005505/sub-NDARGB040MGR/eeg/sub-NDARGB040MGR_task-RestingState
sub-NDARGB040MGR_task-ThePresent,sub-NDARGB040MGR,s3://openneuro.org/ds005505/sub-NDARGB040MGR/eeg/sub-NDARGB040MGR_task-ThePresent
sub-NDARGB040MGR_task-contrastChangeDetection_run-1,sub-NDARGB040MGR,s3://openneuro.org/ds005505/sub-NDARGB040MGR/eeg/sub-NDARGB040MGR_task-contrastChangeDetection_run-1
sub-NDARGB040MGR_task-contrastChangeDetection_run-2,sub-NDARGB040MGR,s3://openneuro.org/ds005505/sub-NDARGB040MGR/eeg/sub-NDARGB040MGR_task-contrastChangeDetection_run-2
sub-NDARGB040MGR_task-contrastChangeDetection_run-3,sub-NDARGB040MGR,s3://openneuro.org/ds005505/sub-NDARGB040MGR/eeg/sub-NDARGB040MGR_task-contrastChangeDetection_run-3
sub-NDARGB040MGR_task-seqLearning8target,sub-NDARGB040MGR,s3://openneuro.org/ds005505/sub-NDARGB040MGR/eeg/sub-NDARGB040MGR_task-seqLearning8target
sub-NDARGB040MGR_task-surroundSupp_run-1,sub-NDARGB040MGR,s3://openneuro.org/ds005505/sub-NDARGB040MGR/eeg/sub-NDARGB040MGR_task-surroundSupp_run-1
sub-NDARGB040MGR_task-surroundSupp_run-2,sub-NDARGB040MGR,s3://openneuro.org/ds005505/sub-NDARGB040MGR/eeg/sub-NDARGB040MGR_task-surroundSupp_run-2
sub-NDARGB441VVD_task-DespicableMe,sub-NDARGB441VVD,s3://openneuro.org/ds005505/sub-NDARGB441VVD/eeg/sub-NDARGB441VVD_task-DespicableMe
sub-NDARGB441VVD_task-DiaryOfAWimpyKid,sub-NDARGB441VVD,s3://openneuro.org/ds005505/sub-NDARGB441VVD/eeg/sub-NDARGB441VVD_task-DiaryOfAWimpyKid
sub-NDARGB441VVD_task-FunwithFractals,sub-NDARGB441VVD,s3://openneuro.org/ds005505/sub-NDARGB441VVD/eeg/sub-NDARGB441VVD_task-FunwithFractals
sub-NDARGB441VVD_task-RestingState,sub-NDARGB441VVD,s3://openneuro.org/ds005505/sub-NDARGB441VVD/eeg/sub-NDARGB441VVD_task-RestingState
sub-NDARGB441VVD_task-ThePresent,sub-NDARGB441VVD,s3://openneuro.org/ds005505/sub-NDARGB441VVD/eeg/sub-NDARGB441VVD_task-ThePresent
sub-NDARGB441VVD_task-contrastChangeDetection_run-1,sub-NDARGB441VVD,s3://openneuro.org/ds005505/sub-NDARGB441VVD/eeg/sub-NDARGB441VVD_task-contrastChangeDetection_run-1
sub-NDARGB441VVD_task-contrastChangeDetection_run-2,sub-NDARGB441VVD,s3://openneuro.org/ds005505/sub-NDARGB441VVD/eeg/sub-NDARGB441VVD_task-contrastChangeDetection_run-2
sub-NDARGB441VVD_task-contrastChangeDetection_run-3,sub-NDARGB441VVD,s3://openneuro.org/ds005505/sub-NDARGB441VVD/eeg/sub-NDARGB441VVD_task-contrastChangeDetection_run-3
sub-NDARGB441VVD_task-seqLearning8target,sub-NDARGB441VVD,s3://openneuro.org/ds005505/sub-NDARGB441VVD/eeg/sub-NDARGB441VVD_task-seqLearning8target
sub-NDARGB441VVD_task-surroundSupp_run-1,sub-NDARGB441VVD,s3://openneuro.org/ds005505/sub-NDARGB441VVD/eeg/sub-NDARGB441VVD_task-surroundSupp_run-1
sub-NDARGB441VVD_task-surroundSupp_run-2,sub-NDARGB441VVD,s3://openneuro.org/ds005505/sub-NDARGB441VVD/eeg/sub-NDARGB441VVD_task-surroundSupp_run-2
sub-NDARGD507TDZ_task-DespicableMe,sub-NDARGD507TDZ,s3://openneuro.org/ds005505/sub-NDARGD507TDZ/eeg/sub-NDARGD507TDZ_task-DespicableMe
sub-NDARGD507TDZ_task-DiaryOfAWimpyKid,sub-NDARGD507TDZ,s3://openneuro.org/ds005505/sub-NDARGD507TDZ/eeg/sub-NDARGD507TDZ_task-DiaryOfAWimpyKid
sub-NDARGD507TDZ_task-FunwithFractals,sub-NDARGD507TDZ,s3://openneuro.org/ds005505/sub-NDARGD507TDZ/eeg/sub-NDARGD507TDZ_task-FunwithFractals
sub-NDARGD507TDZ_task-RestingState,sub-NDARGD507TDZ,s3://openneuro.org/ds005505/sub-NDARGD507TDZ/eeg/sub-NDARGD507TDZ_task-RestingState
sub-NDARGD507TDZ_task-ThePresent,sub-NDARGD507TDZ,s3://openneuro.org/ds005505/sub-NDARGD507TDZ/eeg/sub-NDARGD507TDZ_task-ThePresent
sub-NDARGJ395FKP_task-DespicableMe,sub-NDARGJ395FKP,s3://openneuro.org/ds005505/sub-NDARGJ395FKP/eeg/sub-NDARGJ395FKP_task-DespicableMe
sub-NDARGJ395FKP_task-DiaryOfAWimpyKid,sub-NDARGJ395FKP,s3://openneuro.org/ds005505/sub-NDARGJ395FKP/eeg/sub-NDARGJ395FKP_task-DiaryOfAWimpyKid
sub-NDARGJ395FKP_task-FunwithFractals,sub-NDARGJ395FKP,s3://openneuro.org/ds005505/sub-NDARGJ395FKP/eeg/sub-NDARGJ395FKP_task-FunwithFractals
sub-NDARGJ395FKP_task-RestingState,sub-NDARGJ395FKP,s3://openneuro.org/ds005505/sub-NDARGJ395FKP/eeg/sub-NDARGJ395FKP_task-RestingState
sub-NDARGJ395FKP_task-ThePresent,sub-NDARGJ395FKP,s3://openneuro.org/ds005505/sub-NDARGJ395FKP/eeg/sub-NDARGJ395FKP_task-ThePresent
sub-NDARGJ395FKP_task-contrastChangeDetection_run-1,sub-NDARGJ395FKP,s3://openneuro.org/ds005505/sub-NDARGJ395FKP/eeg/sub-NDARGJ395FKP_task-contrastChangeDetection_run-1
sub-NDARGJ395FKP_task-contrastChangeDetection_run-2,sub-NDARGJ395FKP,s3://openneuro.org/ds005505/sub-NDARGJ395FKP/eeg/sub-NDARGJ395FKP_task-contrastChangeDetection_run-2
sub-NDARGJ395FKP_task-contrastChangeDetection_run-3,sub-NDARGJ395FKP,s3://openneuro.org/ds005505/sub-NDARGJ395FKP/eeg/sub-NDARGJ395FKP_task-contrastChangeDetection_run-3
sub-NDARGJ395FKP_task-seqLearning8target,sub-NDARGJ395FKP,s3://openneuro.org/ds005505/sub-NDARGJ395FKP/eeg/sub-NDARGJ395FKP_task-seqLearning8target
sub-NDARGJ395FKP_task-surroundSupp_run-1,sub-NDARGJ395FKP,s3://openneuro.org/ds005505/sub-NDARGJ395FKP/eeg/sub-NDARGJ395FKP_task-surroundSupp_run-1
sub-NDARGJ395FKP_task-surroundSupp_run-2,sub-NDARGJ395FKP,s3://openneuro.org/ds005505/sub-NDARGJ395FKP/eeg/sub-NDARGJ395FKP_task-surroundSupp_run-2
sub-NDARGJ395FKP_task-symbolSearch,sub-NDARGJ395FKP,s3://openneuro.org/ds005505/sub-NDARGJ395FKP/eeg/sub-NDARGJ395FKP_task-symbolSearch
sub-NDARGJ627BL2_task-DespicableMe,sub-NDARGJ627BL2,s3://openneuro.org/ds005505/sub-NDARGJ627BL2/eeg/sub-NDARGJ627BL2_task-DespicableMe
sub-NDARGJ627BL2_task-DiaryOfAWimpyKid,sub-NDARGJ627BL2,s3://openneuro.org/ds005505/sub-NDARGJ627BL2/eeg/sub-NDARGJ627BL2_task-DiaryOfAWimpyKid
sub-NDARGJ627BL2_task-FunwithFractals,sub-NDARGJ627BL2,s3://openneuro.org/ds005505/sub-NDARGJ627BL2/eeg/sub-NDARGJ627BL2_task-FunwithFractals
sub-NDARGJ627BL2_task-RestingState,sub-NDARGJ627BL2,s3://openneuro.org/ds005505/sub-NDARGJ627BL2/eeg/sub-NDARGJ627BL2_task-RestingState
sub-NDARGJ627BL2_task-ThePresent,sub-NDARGJ627BL2,s3://openneuro.org/ds005505/sub-NDARGJ627BL2/eeg/sub-NDARGJ627BL2_task-ThePresent
sub-NDARGJ627BL2_task-seqLearning6target,sub-NDARGJ627BL2,s3://openneuro.org/ds005505/sub-NDARGJ627BL2/eeg/sub-NDARGJ627BL2_task-seqLearning6target
sub-NDARGJ627BL2_task-surroundSupp_run-1,sub-NDARGJ627BL2,s3://openneuro.org/ds005505/sub-NDARGJ627BL2/eeg/sub-NDARGJ627BL2_task-surroundSupp_run-1
sub-NDARGL800LDW_task-DespicableMe,sub-NDARGL800LDW,s3://openneuro.org/ds005505/sub-NDARGL800LDW/eeg/sub-NDARGL800LDW_task-DespicableMe
sub-NDARGL800LDW_task-FunwithFractals,sub-NDARGL800LDW,s3://openneuro.org/ds005505/sub-NDARGL800LDW/eeg/sub-NDARGL800LDW_task-FunwithFractals
sub-NDARGL800LDW_task-RestingState,sub-NDARGL800LDW,s3://openneuro.org/ds005505/sub-NDARGL800LDW/eeg/sub-NDARGL800LDW_task-RestingState
sub-NDARGL800LDW_task-ThePresent,sub-NDARGL800LDW,s3://openneuro.org/ds005505/sub-NDARGL800LDW/eeg/sub-NDARGL800LDW_task-ThePresent
sub-NDARGL800LDW_task-contrastChangeDetection_run-1,sub-NDARGL800LDW,s3://openneuro.org/ds005505/sub-NDARGL800LDW/eeg/sub-NDARGL800LDW_task-contrastChangeDetection_run-1
sub-NDARGL800LDW_task-contrastChangeDetection_run-2,sub-NDARGL800LDW,s3://openneuro.org/ds005505/sub-NDARGL800LDW/eeg/sub-NDARGL800LDW_task-contrastChangeDetection_run-2
sub-NDARGL800LDW_task-contrastChangeDetection_run-3,sub-NDARGL800LDW,s3://openneuro.org/ds005505/sub-NDARGL800LDW/eeg/sub-NDARGL800LDW_task-contrastChangeDetection_run-3
sub-NDARGL800LDW_task-surroundSupp_run-1,sub-NDARGL800LDW,s3://openneuro.org/ds005505/sub-NDARGL800LDW/eeg/sub-NDARGL800LDW_task-surroundSupp_run-1
sub-NDARGL800LDW_task-surroundSupp_run-2,sub-NDARGL800LDW,s3://openneuro.org/ds005505/sub-NDARGL800LDW/eeg/sub-NDARGL800LDW_task-surroundSupp_run-2
sub-NDARGL800LDW_task-symbolSearch,sub-NDARGL800LDW,s3://openneuro.org/ds005505/sub-NDARGL800LDW/eeg/sub-NDARGL800LDW_task-symbolSearch
sub-NDARGR106TJB_task-DespicableMe,sub-NDARGR106TJB,s3://openneuro.org/ds005505/sub-NDARGR106TJB/eeg/sub-NDARGR106TJB_task-DespicableMe
sub-NDARGR106TJB_task-DiaryOfAWimpyKid,sub-NDARGR106TJB,s3://openneuro.org/ds005505/sub-NDARGR106TJB/eeg/sub-NDARGR106TJB_task-DiaryOfAWimpyKid
sub-NDARGR106TJB_task-FunwithFractals,sub-NDARGR106TJB,s3://openneuro.org/ds005505/sub-NDARGR106TJB/eeg/sub-NDARGR106TJB_task-FunwithFractals
sub-NDARGR106TJB_task-RestingState,sub-NDARGR106TJB,s3://openneuro.org/ds005505/sub-NDARGR106TJB/eeg/sub-NDARGR106TJB_task-RestingState
sub-NDARGR106TJB_task-ThePresent,sub-NDARGR106TJB,s3://openneuro.org/ds005505/sub-NDARGR106TJB/eeg/sub-NDARGR106TJB_task-ThePresent
sub-NDARGR106TJB_task-contrastChangeDetection_run-1,sub-NDARGR106TJB,s3://openneuro.org/ds005505/sub-NDARGR106TJB/eeg/sub-NDARGR106TJB_task-contrastChangeDetection_run-1
sub-NDARGR106TJB_task-contrastChangeDetection_run-2,sub-NDARGR106TJB,s3://openneuro.org/ds005505/sub-NDARGR106TJB/eeg/sub-NDARGR106TJB_task-contrastChangeDetection_run-2
sub-NDARGR106TJB_task-contrastChangeDetection_run-3,sub-NDARGR106TJB,s3://openneuro.org/ds005505/sub-NDARGR106TJB/eeg/sub-NDARGR106TJB_task-contrastChangeDetection_run-3
sub-NDARGR106TJB_task-seqLearning8target,sub-NDARGR106TJB,s3://openneuro.org/ds005505/sub-NDARGR106TJB/eeg/sub-NDARGR106TJB_task-seqLearning8target
sub-NDARGR106TJB_task-surroundSupp_run-1,sub-NDARGR106TJB,s3://openneuro.org/ds005505/sub-NDARGR106TJB/eeg/sub-NDARGR106TJB_task-surroundSupp_run-1
sub-NDARGR106TJB_task-surroundSupp_run-2,sub-NDARGR106TJB,s3://openneuro.org/ds005505/sub-NDARGR106TJB/eeg/sub-NDARGR106TJB_task-surroundSupp_run-2
sub-NDARGR106TJB_task-symbolSearch,sub-NDARGR106TJB,s3://openneuro.org/ds005505/sub-NDARGR106TJB/eeg/sub-NDARGR106TJB_task-symbolSearch
sub-NDARGU729WUR_task-DespicableMe,sub-NDARGU729WUR,s3://openneuro.org/ds005505/sub-NDARGU729WUR/eeg/sub-NDARGU729WUR_task-DespicableMe
sub-NDARGU729WUR_task-DiaryOfAWimpyKid,sub-NDARGU729WUR,s3://openneuro.org/ds005505/sub-NDARGU729WUR/eeg/sub-NDARGU729WUR_task-DiaryOfAWimpyKid
sub-NDARGU729WUR_task-FunwithFractals,sub-NDARGU729WUR,s3://openneuro.org/ds005505/sub-NDARGU729WUR/eeg/sub-NDARGU729WUR_task-FunwithFractals
sub-NDARGU729WUR_task-RestingState,sub-NDARGU729WUR,s3://openneuro.org/ds005505/sub-NDARGU729WUR/eeg/sub-NDARGU729WUR_task-RestingState
sub-NDARGU729WUR_task-ThePresent,sub-NDARGU729WUR,s3://openneuro.org/ds005505/sub-NDARGU729WUR/eeg/sub-NDARGU729WUR_task-ThePresent
sub-NDARGU729WUR_task-contrastChangeDetection_run-1,sub-NDARGU729WUR,s3://openneuro.org/ds005505/sub-NDARGU729WUR/eeg/sub-NDARGU729WUR_task-contrastChangeDetection_run-1
sub-NDARGU729WUR_task-contrastChangeDetection_run-2,sub-NDARGU729WUR,s3://openneuro.org/ds005505/sub-NDARGU729WUR/eeg/sub-NDARGU729WUR_task-contrastChangeDetection_run-2
sub-NDARGU729WUR_task-contrastChangeDetection_run-3,sub-NDARGU729WUR,s3://openneuro.org/ds005505/sub-NDARGU729WUR/eeg/sub-NDARGU729WUR_task-contrastChangeDetection_run-3
